kecamatan_id,kecamatan_nama,week_start,rainfall_mm,temp_mean_c,humidity_pct
33.74.08,Gajahmungkur,2023-05-29,0.9,28.7,66.3
33.74.08,Gajahmungkur,2023-06-05,24.8,28.0,72.4
33.74.08,Gajahmungkur,2023-06-12,11.9,28.1,72.1
33.74.08,Gajahmungkur,2023-06-19,6.6,27.9,70.9
33.74.08,Gajahmungkur,2023-06-26,5.5,28.3,66.4
33.74.08,Gajahmungkur,2023-07-03,11.8,27.8,72.0
33.74.08,Gajahmungkur,2023-07-10,3.8,28.2,65.4
33.74.08,Gajahmungkur,2023-07-17,0.3,28.4,56.0
33.74.08,Gajahmungkur,2023-07-24,0.4,28.0,60.1
33.74.08,Gajahmungkur,2023-07-31,0.3,28.7,60.4
33.74.08,Gajahmungkur,2023-08-07,0.6,27.7,63.0
33.74.08,Gajahmungkur,2023-08-14,0.5,28.3,58.9
33.74.08,Gajahmungkur,2023-08-21,0.4,28.6,59.7
33.74.08,Gajahmungkur,2023-08-28,0.3,27.9,59.1
33.74.08,Gajahmungkur,2023-09-04,0.0,28.2,56.1
33.74.08,Gajahmungkur,2023-09-11,10.4,29.2,58.7
33.74.08,Gajahmungkur,2023-09-18,1.2,28.7,57.7
33.74.08,Gajahmungkur,2023-09-25,2.1,29.4,56.4
33.74.08,Gajahmungkur,2023-10-02,2.9,29.6,60.4
33.74.08,Gajahmungkur,2023-10-09,5.2,29.7,62.4
33.74.08,Gajahmungkur,2023-10-16,2.2,30.1,61.1
33.74.08,Gajahmungkur,2023-10-23,14.1,29.3,66.4
33.74.08,Gajahmungkur,2023-10-30,26.1,28.7,74.3
33.74.08,Gajahmungkur,2023-11-06,18.7,28.4,75.3
33.74.08,Gajahmungkur,2023-11-13,15.8,28.5,77.4
33.74.08,Gajahmungkur,2023-11-20,34.0,28.3,77.9
33.74.08,Gajahmungkur,2023-11-27,42.2,27.1,83.1
33.74.08,Gajahmungkur,2023-12-04,32.9,27.0,86.4
33.74.08,Gajahmungkur,2023-12-11,3.2,28.3,72.6
33.74.08,Gajahmungkur,2023-12-18,10.5,29.1,64.7
33.74.08,Gajahmungkur,2023-12-25,39.5,27.7,82.4
33.74.08,Gajahmungkur,2024-01-01,109.7,26.9,86.7
33.74.08,Gajahmungkur,2024-01-08,34.3,27.2,84.3
33.74.08,Gajahmungkur,2024-01-15,39.7,26.8,86.3
33.74.08,Gajahmungkur,2024-01-22,55.5,26.5,86.3
33.74.08,Gajahmungkur,2024-01-29,89.0,26.5,86.9
33.74.08,Gajahmungkur,2024-02-05,73.8,26.5,86.0
33.74.08,Gajahmungkur,2024-02-12,52.4,27.1,86.1
33.74.08,Gajahmungkur,2024-02-19,37.0,27.4,84.3
33.74.08,Gajahmungkur,2024-02-26,47.2,27.3,83.9
33.74.08,Gajahmungkur,2024-03-04,90.6,27.1,86.1
33.74.08,Gajahmungkur,2024-03-11,63.7,26.4,85.9
33.74.08,Gajahmungkur,2024-03-18,14.9,27.3,81.1
33.74.08,Gajahmungkur,2024-03-25,31.3,28.0,81.3
33.74.08,Gajahmungkur,2024-04-01,29.1,27.7,84.6
33.74.08,Gajahmungkur,2024-04-08,41.3,27.7,83.1
33.74.08,Gajahmungkur,2024-04-15,55.3,27.7,83.7
33.74.08,Gajahmungkur,2024-04-22,67.2,27.8,82.6
33.74.08,Gajahmungkur,2024-04-29,6.1,29.3,71.3
33.74.08,Gajahmungkur,2024-05-06,6.6,29.7,64.0
33.74.08,Gajahmungkur,2024-05-13,2.0,30.5,61.6
33.74.08,Gajahmungkur,2024-05-20,13.7,29.2,70.0
33.74.08,Gajahmungkur,2024-05-27,20.5,29.5,69.7
33.74.08,Gajahmungkur,2024-06-03,4.5,28.4,73.1
33.74.08,Gajahmungkur,2024-06-10,29.8,27.8,77.7
33.74.08,Gajahmungkur,2024-06-17,3.1,28.5,63.0
33.74.08,Gajahmungkur,2024-06-24,14.4,28.7,71.1
33.74.08,Gajahmungkur,2024-07-01,33.3,27.6,76.1
33.74.08,Gajahmungkur,2024-07-08,0.4,27.7,63.6
33.74.08,Gajahmungkur,2024-07-15,0.5,28.2,59.4
33.74.08,Gajahmungkur,2024-07-22,0.5,28.5,61.9
33.74.08,Gajahmungkur,2024-07-29,13.1,28.3,67.0
33.74.08,Gajahmungkur,2024-08-05,2.5,28.1,66.6
33.74.08,Gajahmungkur,2024-08-12,0.0,28.0,58.1
33.74.08,Gajahmungkur,2024-08-19,0.0,28.6,61.3
33.74.08,Gajahmungkur,2024-08-26,0.2,29.4,56.4
33.74.08,Gajahmungkur,2024-09-02,17.8,29.3,62.4
33.74.08,Gajahmungkur,2024-09-09,37.2,28.1,69.4
33.74.08,Gajahmungkur,2024-09-16,0.4,28.3,59.0
33.74.08,Gajahmungkur,2024-09-23,23.0,28.1,74.9
33.74.08,Gajahmungkur,2024-09-30,9.0,29.5,66.7
33.74.08,Gajahmungkur,2024-10-07,28.7,30.0,63.0
33.74.08,Gajahmungkur,2024-10-14,11.1,28.4,67.0
33.74.08,Gajahmungkur,2024-10-21,5.9,29.3,65.0
33.74.08,Gajahmungkur,2024-10-28,53.2,28.4,74.3
33.74.08,Gajahmungkur,2024-11-04,48.7,27.9,77.0
33.74.08,Gajahmungkur,2024-11-11,70.6,28.2,77.9
33.74.08,Gajahmungkur,2024-11-18,73.8,27.3,84.4
33.74.08,Gajahmungkur,2024-11-25,55.8,27.5,85.9
33.74.08,Gajahmungkur,2024-12-02,80.5,26.7,88.0
33.74.08,Gajahmungkur,2024-12-09,73.1,26.9,86.4
33.74.08,Gajahmungkur,2024-12-16,74.7,27.0,84.9
33.74.08,Gajahmungkur,2024-12-23,59.1,26.6,87.6
33.74.08,Gajahmungkur,2024-12-30,34.0,26.2,86.0
33.74.08,Gajahmungkur,2025-01-06,57.0,26.6,84.7
33.74.08,Gajahmungkur,2025-01-13,54.5,26.6,85.7
33.74.08,Gajahmungkur,2025-01-20,68.4,26.2,87.9
33.74.08,Gajahmungkur,2025-01-27,83.1,25.7,86.0
33.74.08,Gajahmungkur,2025-02-03,24.4,26.6,81.7
33.74.08,Gajahmungkur,2025-02-10,21.9,26.7,82.4
33.74.08,Gajahmungkur,2025-02-17,41.2,26.4,84.6
33.74.08,Gajahmungkur,2025-02-24,78.3,26.2,87.6
33.74.08,Gajahmungkur,2025-03-03,57.7,26.8,85.0
33.74.08,Gajahmungkur,2025-03-10,37.5,26.8,84.7
33.74.08,Gajahmungkur,2025-03-17,18.3,27.1,80.0
33.74.08,Gajahmungkur,2025-03-24,20.0,27.5,80.9
33.74.08,Gajahmungkur,2025-03-31,41.7,27.0,82.1
33.74.08,Gajahmungkur,2025-04-07,35.2,27.6,79.9
33.74.08,Gajahmungkur,2025-04-14,35.5,27.1,83.4
33.74.08,Gajahmungkur,2025-04-21,24.8,27.4,80.0
33.74.08,Gajahmungkur,2025-04-28,33.7,28.4,69.9
33.74.08,Gajahmungkur,2025-05-05,31.7,28.0,78.1
33.74.08,Gajahmungkur,2025-05-12,73.0,26.6,86.4
33.74.08,Gajahmungkur,2025-05-19,83.7,26.6,86.0
33.74.08,Gajahmungkur,2025-05-26,23.2,27.4,81.6
33.74.08,Gajahmungkur,2025-06-02,6.8,28.5,70.9
33.74.08,Gajahmungkur,2025-06-09,24.0,27.5,76.7
33.74.08,Gajahmungkur,2025-06-16,42.4,27.1,77.3
33.74.08,Gajahmungkur,2025-06-23,13.7,28.3,67.0
33.74.08,Gajahmungkur,2025-06-30,20.5,27.7,72.3
33.74.08,Gajahmungkur,2025-07-07,3.7,28.0,62.9
33.74.08,Gajahmungkur,2025-07-14,6.4,28.1,64.9
33.74.08,Gajahmungkur,2025-07-21,2.6,28.6,62.1
33.74.08,Gajahmungkur,2025-07-28,15.7,29.2,62.3
33.74.08,Gajahmungkur,2025-08-04,30.0,27.6,75.6
33.74.08,Gajahmungkur,2025-08-11,37.1,27.4,70.3
33.74.08,Gajahmungkur,2025-08-18,52.6,27.3,74.3
33.74.08,Gajahmungkur,2025-08-25,10.4,28.2,65.3
33.74.08,Gajahmungkur,2025-09-01,1.3,29.3,58.3
33.74.08,Gajahmungkur,2025-09-08,37.2,27.7,74.6
33.74.08,Gajahmungkur,2025-09-15,52.0,27.6,73.1
33.74.08,Gajahmungkur,2025-09-22,15.3,29.1,67.0
33.74.08,Gajahmungkur,2025-09-29,32.0,27.9,73.0
33.74.08,Gajahmungkur,2025-10-06,3.6,29.5,62.6
33.74.08,Gajahmungkur,2025-10-13,36.0,29.7,67.6
33.74.08,Gajahmungkur,2025-10-20,150.9,26.8,85.4
33.74.08,Gajahmungkur,2025-10-27,59.8,26.9,84.6
33.74.08,Gajahmungkur,2025-11-03,39.2,27.1,82.9
33.74.08,Gajahmungkur,2025-11-10,66.9,26.6,86.0
33.74.08,Gajahmungkur,2025-11-17,47.2,27.0,82.7
33.74.08,Gajahmungkur,2025-11-24,8.1,28.6,68.4
33.74.08,Gajahmungkur,2025-12-01,25.8,27.3,80.0
33.74.08,Gajahmungkur,2025-12-08,47.5,26.5,86.1
33.74.08,Gajahmungkur,2025-12-15,35.2,27.2,80.4
33.74.08,Gajahmungkur,2025-12-22,47.3,27.1,84.6
33.74.08,Gajahmungkur,2025-12-29,20.8,26.7,82.7
33.74.09,Genuk,2020-12-28,22.7,25.6,90.3
33.74.09,Genuk,2021-01-04,80.8,25.8,89.1
33.74.09,Genuk,2021-01-11,33.6,25.9,88.0
33.74.09,Genuk,2021-01-18,71.6,25.6,87.9
33.74.09,Genuk,2021-01-25,71.4,25.2,89.6
33.74.09,Genuk,2021-02-01,50.4,25.8,86.1
33.74.09,Genuk,2021-02-08,72.9,25.8,88.9
33.74.09,Genuk,2021-02-15,157.4,25.3,89.0
33.74.09,Genuk,2021-02-22,41.8,25.9,87.0
33.74.09,Genuk,2021-03-01,43.4,26.3,85.6
33.74.09,Genuk,2021-03-08,21.4,25.9,84.9
33.74.09,Genuk,2021-03-15,33.2,26.5,86.6
33.74.09,Genuk,2021-03-22,44.4,26.5,88.0
33.74.09,Genuk,2021-03-29,21.1,26.9,84.9
33.74.09,Genuk,2021-04-05,36.7,27.0,84.0
33.74.09,Genuk,2021-04-12,33.4,26.7,85.0
33.74.09,Genuk,2021-04-19,6.3,27.1,76.3
33.74.09,Genuk,2021-04-26,24.1,27.5,79.3
33.74.09,Genuk,2021-05-03,25.3,27.5,79.4
33.74.09,Genuk,2021-05-10,3.4,28.5,72.0
33.74.09,Genuk,2021-05-17,18.9,27.8,78.1
33.74.09,Genuk,2021-05-24,85.1,27.3,82.0
33.74.09,Genuk,2021-05-31,7.5,27.9,79.0
33.74.09,Genuk,2021-06-07,19.3,27.5,80.0
33.74.09,Genuk,2021-06-14,69.7,26.1,85.9
33.74.09,Genuk,2021-06-21,41.1,26.4,84.7
33.74.09,Genuk,2021-06-28,20.8,27.0,77.3
33.74.09,Genuk,2021-07-05,6.3,27.6,67.0
33.74.09,Genuk,2021-07-12,0.4,28.4,61.0
33.74.09,Genuk,2021-07-19,0.9,28.9,63.3
33.74.09,Genuk,2021-07-26,3.4,28.2,60.4
33.74.09,Genuk,2021-08-02,15.1,28.9,64.9
33.74.09,Genuk,2021-08-09,30.9,28.8,61.9
33.74.09,Genuk,2021-08-16,17.3,28.4,66.6
33.74.09,Genuk,2021-08-23,1.6,29.0,56.9
33.74.09,Genuk,2021-08-30,4.6,29.4,57.0
33.74.09,Genuk,2021-09-06,27.2,28.9,64.6
33.74.09,Genuk,2021-09-13,23.4,28.4,69.4
33.74.09,Genuk,2021-09-20,39.2,28.1,72.4
33.74.09,Genuk,2021-09-27,3.9,28.2,71.6
33.74.09,Genuk,2021-10-04,1.9,28.7,63.1
33.74.09,Genuk,2021-10-11,10.3,29.6,63.0
33.74.09,Genuk,2021-10-18,67.1,27.6,79.6
33.74.09,Genuk,2021-10-25,57.2,27.3,82.3
33.74.09,Genuk,2021-11-01,62.1,26.9,84.0
33.74.09,Genuk,2021-11-08,105.7,26.1,88.4
33.74.09,Genuk,2021-11-15,46.3,26.3,87.0
33.74.09,Genuk,2021-11-22,99.5,26.0,87.6
33.74.09,Genuk,2021-11-29,49.1,26.4,84.0
33.74.09,Genuk,2021-12-06,34.9,26.3,86.3
33.74.09,Genuk,2021-12-13,65.6,26.7,87.0
33.74.09,Genuk,2021-12-20,53.3,26.1,87.4
33.74.09,Genuk,2021-12-27,72.9,26.0,86.9
33.74.09,Genuk,2022-01-03,26.4,26.4,82.1
33.74.09,Genuk,2022-01-10,56.7,25.9,85.3
33.74.09,Genuk,2022-01-17,94.1,25.7,86.7
33.74.09,Genuk,2022-01-24,18.3,26.5,83.9
33.74.09,Genuk,2022-01-31,88.5,26.3,84.9
33.74.09,Genuk,2022-02-07,76.2,26.3,84.1
33.74.09,Genuk,2022-02-14,68.9,25.9,87.4
33.74.09,Genuk,2022-02-21,29.5,26.3,83.4
33.74.09,Genuk,2022-02-28,28.4,26.4,84.4
33.74.09,Genuk,2022-03-07,77.7,25.8,89.1
33.74.09,Genuk,2022-03-14,76.3,26.2,88.9
33.74.09,Genuk,2022-03-21,17.4,26.8,83.6
33.74.09,Genuk,2022-03-28,45.8,26.8,83.0
33.74.09,Genuk,2022-04-04,32.4,26.5,83.6
33.74.09,Genuk,2022-04-11,13.1,27.5,78.3
33.74.09,Genuk,2022-04-18,41.8,26.7,84.7
33.74.09,Genuk,2022-04-25,47.7,26.8,85.0
33.74.09,Genuk,2022-05-02,24.3,27.6,79.3
33.74.09,Genuk,2022-05-09,48.7,26.9,87.0
33.74.09,Genuk,2022-05-16,63.2,26.4,86.0
33.74.09,Genuk,2022-05-23,23.0,26.5,83.0
33.74.09,Genuk,2022-05-30,23.3,26.9,82.0
33.74.09,Genuk,2022-06-06,66.9,26.2,85.0
33.74.09,Genuk,2022-06-13,67.2,25.6,87.6
33.74.09,Genuk,2022-06-20,20.6,26.6,78.3
33.74.09,Genuk,2022-06-27,9.4,27.2,71.0
33.74.09,Genuk,2022-07-04,10.3,27.1,72.7
33.74.09,Genuk,2022-07-11,42.5,26.8,78.9
33.74.09,Genuk,2022-07-18,5.7,27.9,69.4
33.74.09,Genuk,2022-07-25,0.0,27.9,63.0
33.74.09,Genuk,2022-08-01,7.5,27.9,67.9
33.74.09,Genuk,2022-08-08,28.9,28.2,69.1
33.74.09,Genuk,2022-08-15,6.7,28.0,67.1
33.74.09,Genuk,2022-08-22,2.5,28.7,59.9
33.74.09,Genuk,2022-08-29,3.2,28.5,65.6
33.74.09,Genuk,2022-09-05,50.5,26.9,79.4
33.74.09,Genuk,2022-09-12,8.5,28.2,69.1
33.74.09,Genuk,2022-09-19,17.5,28.5,67.4
33.74.09,Genuk,2022-09-26,25.5,28.5,67.4
33.74.09,Genuk,2022-10-03,70.8,26.3,84.7
33.74.09,Genuk,2022-10-10,31.1,26.7,81.6
33.74.09,Genuk,2022-10-17,52.7,26.5,85.3
33.74.09,Genuk,2022-10-24,40.0,26.1,80.7
33.74.09,Genuk,2022-10-31,146.5,26.7,82.1
33.74.09,Genuk,2022-11-07,74.0,26.1,87.9
33.74.09,Genuk,2022-11-14,74.1,26.5,85.3
33.74.09,Genuk,2022-11-21,68.9,26.0,86.3
33.74.09,Genuk,2022-11-28,46.6,26.1,86.3
33.74.09,Genuk,2022-12-05,36.3,26.7,82.7
33.74.09,Genuk,2022-12-12,51.9,26.4,85.0
33.74.09,Genuk,2022-12-19,48.4,26.3,84.3
33.74.09,Genuk,2022-12-26,66.9,25.4,85.3
33.74.09,Genuk,2023-01-02,36.3,25.8,85.4
33.74.09,Genuk,2023-01-09,17.7,26.4,84.0
33.74.09,Genuk,2023-01-16,26.7,26.1,84.9
33.74.09,Genuk,2023-01-23,69.9,25.8,87.1
33.74.09,Genuk,2023-01-30,31.9,26.2,84.4
33.74.09,Genuk,2023-02-06,44.0,26.0,84.7
33.74.09,Genuk,2023-02-13,94.1,25.5,88.4
33.74.09,Genuk,2023-02-20,52.3,26.1,83.6
33.74.09,Genuk,2023-02-27,166.4,25.2,88.3
33.74.09,Genuk,2023-03-06,29.7,26.2,85.3
33.74.09,Genuk,2023-03-13,53.5,26.3,85.0
33.74.09,Genuk,2023-03-20,49.6,26.7,84.6
33.74.09,Genuk,2023-03-27,49.0,26.1,85.9
33.74.09,Genuk,2023-04-03,6.1,26.5,82.7
33.74.09,Genuk,2023-04-10,45.9,26.3,86.4
33.74.09,Genuk,2023-04-17,45.1,27.3,81.9
33.74.09,Genuk,2023-04-24,48.2,27.2,83.4
33.74.09,Genuk,2023-05-01,62.1,27.2,84.9
33.74.09,Genuk,2023-05-08,16.8,27.5,79.3
33.74.09,Genuk,2023-05-15,0.5,27.7,68.1
33.74.09,Genuk,2023-05-22,1.3,28.4,66.0
33.74.09,Genuk,2023-05-29,1.3,29.2,63.7
33.74.09,Genuk,2023-06-05,26.2,28.2,71.1
33.74.09,Genuk,2023-06-12,17.6,28.1,72.6
33.74.09,Genuk,2023-06-19,5.7,28.0,71.0
33.74.09,Genuk,2023-06-26,3.2,28.7,64.3
33.74.09,Genuk,2023-07-03,18.3,28.0,71.1
33.74.09,Genuk,2023-07-10,2.3,28.4,62.9
33.74.09,Genuk,2023-07-17,2.4,28.5,54.6
33.74.09,Genuk,2023-07-24,1.1,27.9,59.7
33.74.09,Genuk,2023-07-31,0.1,28.8,58.9
33.74.09,Genuk,2023-08-07,0.7,27.7,63.1
33.74.09,Genuk,2023-08-14,0.3,28.3,57.9
33.74.09,Genuk,2023-08-21,0.9,28.7,59.6
33.74.09,Genuk,2023-08-28,0.0,28.0,58.0
33.74.09,Genuk,2023-09-04,0.0,28.3,55.0
33.74.09,Genuk,2023-09-11,5.2,29.3,57.1
33.74.09,Genuk,2023-09-18,0.9,28.8,56.9
33.74.09,Genuk,2023-09-25,1.6,29.6,54.6
33.74.09,Genuk,2023-10-02,5.0,29.7,60.6
33.74.09,Genuk,2023-10-09,4.7,29.8,63.0
33.74.09,Genuk,2023-10-16,4.4,30.2,62.3
33.74.09,Genuk,2023-10-23,13.0,29.5,66.0
33.74.09,Genuk,2023-10-30,38.7,28.8,74.1
33.74.09,Genuk,2023-11-06,18.3,28.6,74.9
33.74.09,Genuk,2023-11-13,13.0,28.7,75.3
33.74.09,Genuk,2023-11-20,36.7,28.3,77.1
33.74.09,Genuk,2023-11-27,68.7,27.0,83.4
33.74.09,Genuk,2023-12-04,46.8,26.9,86.9
33.74.09,Genuk,2023-12-11,2.9,28.3,73.1
33.74.09,Genuk,2023-12-18,13.5,29.0,66.9
33.74.09,Genuk,2023-12-25,64.0,27.6,83.9
33.74.09,Genuk,2024-01-01,112.4,26.7,88.7
33.74.09,Genuk,2024-01-08,41.3,27.1,86.0
33.74.09,Genuk,2024-01-15,39.5,26.5,87.3
33.74.09,Genuk,2024-01-22,42.8,26.3,88.0
33.74.09,Genuk,2024-01-29,64.0,26.5,87.9
33.74.09,Genuk,2024-02-05,74.2,26.4,86.9
33.74.09,Genuk,2024-02-12,38.9,27.2,86.0
33.74.09,Genuk,2024-02-19,70.6,27.5,84.7
33.74.09,Genuk,2024-02-26,31.8,27.5,83.0
33.74.09,Genuk,2024-03-04,75.1,27.2,86.1
33.74.09,Genuk,2024-03-11,59.5,26.5,86.0
33.74.09,Genuk,2024-03-18,17.8,27.5,81.0
33.74.09,Genuk,2024-03-25,40.5,28.0,81.0
33.74.09,Genuk,2024-04-01,50.2,27.8,83.9
33.74.09,Genuk,2024-04-08,35.0,27.8,82.9
33.74.09,Genuk,2024-04-15,61.6,27.6,84.9
33.74.09,Genuk,2024-04-22,64.3,27.7,83.9
33.74.09,Genuk,2024-04-29,2.6,29.7,67.6
33.74.09,Genuk,2024-05-06,8.1,29.8,64.0
33.74.09,Genuk,2024-05-13,1.4,30.8,59.1
33.74.09,Genuk,2024-05-20,20.7,29.3,69.1
33.74.09,Genuk,2024-05-27,16.9,29.6,68.7
33.74.09,Genuk,2024-06-03,5.0,28.6,71.6
33.74.09,Genuk,2024-06-10,53.6,27.8,78.7
33.74.09,Genuk,2024-06-17,2.1,28.3,64.6
33.74.09,Genuk,2024-06-24,9.3,28.7,71.6
33.74.09,Genuk,2024-07-01,38.9,27.7,76.1
33.74.09,Genuk,2024-07-08,0.6,27.6,64.0
33.74.09,Genuk,2024-07-15,1.2,28.2,59.0
33.74.09,Genuk,2024-07-22,0.0,28.7,60.0
33.74.09,Genuk,2024-07-29,20.6,28.5,65.1
33.74.09,Genuk,2024-08-05,0.0,28.4,63.1
33.74.09,Genuk,2024-08-12,0.0,28.4,54.1
33.74.09,Genuk,2024-08-19,0.1,28.9,58.9
33.74.09,Genuk,2024-08-26,0.0,29.9,52.0
33.74.09,Genuk,2024-09-02,9.8,29.7,59.3
33.74.09,Genuk,2024-09-09,41.0,28.1,68.4
33.74.09,Genuk,2024-09-16,0.5,28.2,60.1
33.74.09,Genuk,2024-09-23,50.0,27.9,77.6
33.74.09,Genuk,2024-09-30,4.9,29.3,67.4
33.74.09,Genuk,2024-10-07,28.3,29.9,64.6
33.74.09,Genuk,2024-10-14,17.2,28.3,67.0
33.74.09,Genuk,2024-10-21,4.5,29.4,64.9
33.74.09,Genuk,2024-10-28,55.9,28.5,73.9
33.74.09,Genuk,2024-11-04,46.1,27.8,78.9
33.74.09,Genuk,2024-11-11,68.5,28.0,79.6
33.74.09,Genuk,2024-11-18,107.7,27.2,85.0
33.74.09,Genuk,2024-11-25,32.3,27.8,81.7
33.74.09,Genuk,2024-12-02,67.0,27.0,85.1
33.74.09,Genuk,2024-12-09,39.3,27.1,85.1
33.74.09,Genuk,2024-12-16,50.6,27.2,83.3
33.74.09,Genuk,2024-12-23,26.6,26.9,85.0
33.74.09,Genuk,2024-12-30,25.0,26.5,84.7
33.74.09,Genuk,2025-01-06,47.1,26.9,82.0
33.74.09,Genuk,2025-01-13,24.2,27.1,82.3
33.74.09,Genuk,2025-01-20,72.8,26.4,86.7
33.74.09,Genuk,2025-01-27,75.2,25.9,85.6
33.74.09,Genuk,2025-02-03,22.7,26.9,80.6
33.74.09,Genuk,2025-02-10,17.5,27.1,80.3
33.74.09,Genuk,2025-02-17,36.2,26.9,81.0
33.74.09,Genuk,2025-02-24,70.1,26.4,87.0
33.74.09,Genuk,2025-03-03,68.7,26.9,84.6
33.74.09,Genuk,2025-03-10,57.9,26.7,85.9
33.74.09,Genuk,2025-03-17,23.6,27.1,80.6
33.74.09,Genuk,2025-03-24,46.6,27.7,80.3
33.74.09,Genuk,2025-03-31,21.0,27.3,80.9
33.74.09,Genuk,2025-04-07,51.1,27.8,79.4
33.74.09,Genuk,2025-04-14,46.1,27.2,83.3
33.74.09,Genuk,2025-04-21,34.1,27.8,76.6
33.74.09,Genuk,2025-04-28,30.6,28.4,70.1
33.74.09,Genuk,2025-05-05,34.2,27.8,80.0
33.74.09,Genuk,2025-05-12,73.9,26.6,87.1
33.74.09,Genuk,2025-05-19,108.4,26.4,87.0
33.74.09,Genuk,2025-05-26,25.8,27.2,82.7
33.74.09,Genuk,2025-06-02,11.3,28.1,74.3
33.74.09,Genuk,2025-06-09,29.8,27.2,78.0
33.74.09,Genuk,2025-06-16,34.2,26.8,79.0
33.74.09,Genuk,2025-06-23,11.3,28.0,69.6
33.74.09,Genuk,2025-06-30,21.3,27.7,72.7
33.74.09,Genuk,2025-07-07,7.4,27.7,63.7
33.74.09,Genuk,2025-07-14,10.5,27.9,66.1
33.74.09,Genuk,2025-07-21,2.2,28.0,65.4
33.74.09,Genuk,2025-07-28,6.6,28.9,63.9
33.74.09,Genuk,2025-08-04,35.1,27.6,75.3
33.74.09,Genuk,2025-08-11,42.8,27.3,70.3
33.74.09,Genuk,2025-08-18,51.8,27.0,77.3
33.74.09,Genuk,2025-08-25,7.5,28.3,63.3
33.74.09,Genuk,2025-09-01,3.0,29.3,58.0
33.74.09,Genuk,2025-09-08,39.5,27.8,73.3
33.74.09,Genuk,2025-09-15,52.7,27.6,73.7
33.74.09,Genuk,2025-09-22,24.1,28.9,67.7
33.74.09,Genuk,2025-09-29,46.6,27.8,73.0
33.74.09,Genuk,2025-10-06,3.1,29.6,62.1
33.74.09,Genuk,2025-10-13,32.3,29.7,67.7
33.74.09,Genuk,2025-10-20,167.8,26.9,85.0
33.74.09,Genuk,2025-10-27,74.4,27.0,84.3
33.74.09,Genuk,2025-11-03,58.3,27.0,83.6
33.74.09,Genuk,2025-11-10,77.6,26.5,86.0
33.74.09,Genuk,2025-11-17,76.8,27.0,83.3
33.74.09,Genuk,2025-11-24,19.9,27.8,76.6
33.74.09,Genuk,2025-12-01,41.1,27.0,82.1
33.74.09,Genuk,2025-12-08,44.5,26.6,85.4
33.74.09,Genuk,2025-12-15,31.3,27.0,82.1
33.74.09,Genuk,2025-12-22,36.6,27.0,84.1
33.74.09,Genuk,2025-12-29,20.0,26.9,82.3
33.74.10,Pedurungan,2020-12-28,22.7,25.8,90.3
33.74.10,Pedurungan,2021-01-04,80.8,26.0,89.1
33.74.10,Pedurungan,2021-01-11,33.6,26.1,88.0
33.74.10,Pedurungan,2021-01-18,71.6,25.8,87.9
33.74.10,Pedurungan,2021-01-25,71.4,25.4,89.6
33.74.10,Pedurungan,2021-02-01,50.4,26.0,86.1
33.74.10,Pedurungan,2021-02-08,72.9,26.0,88.9
33.74.10,Pedurungan,2021-02-15,157.4,25.4,89.0
33.74.10,Pedurungan,2021-02-22,41.8,26.0,87.0
33.74.10,Pedurungan,2021-03-01,43.4,26.4,85.7
33.74.10,Pedurungan,2021-03-08,21.4,26.1,84.9
33.74.10,Pedurungan,2021-03-15,33.2,26.7,86.6
33.74.10,Pedurungan,2021-03-22,44.4,26.7,88.0
33.74.10,Pedurungan,2021-03-29,21.1,27.0,84.9
33.74.10,Pedurungan,2021-04-05,36.7,27.2,84.0
33.74.10,Pedurungan,2021-04-12,33.4,26.9,85.1
33.74.10,Pedurungan,2021-04-19,6.3,27.3,76.3
33.74.10,Pedurungan,2021-04-26,24.1,27.7,79.3
33.74.10,Pedurungan,2021-05-03,25.3,27.7,79.6
33.74.10,Pedurungan,2021-05-10,3.4,28.7,72.0
33.74.10,Pedurungan,2021-05-17,18.9,28.0,78.1
33.74.10,Pedurungan,2021-05-24,85.1,27.5,82.0
33.74.10,Pedurungan,2021-05-31,7.5,28.1,79.0
33.74.10,Pedurungan,2021-06-07,19.3,27.7,80.0
33.74.10,Pedurungan,2021-06-14,69.7,26.3,85.9
33.74.10,Pedurungan,2021-06-21,41.1,26.6,84.9
33.74.10,Pedurungan,2021-06-28,20.8,27.2,77.3
33.74.10,Pedurungan,2021-07-05,6.3,27.8,67.0
33.74.10,Pedurungan,2021-07-12,0.4,28.6,61.1
33.74.10,Pedurungan,2021-07-19,0.9,29.1,63.3
33.74.10,Pedurungan,2021-07-26,3.4,28.3,60.4
33.74.10,Pedurungan,2021-08-02,15.1,29.0,64.9
33.74.10,Pedurungan,2021-08-09,30.9,29.0,62.0
33.74.10,Pedurungan,2021-08-16,17.3,28.6,66.6
33.74.10,Pedurungan,2021-08-23,1.6,29.1,56.9
33.74.10,Pedurungan,2021-08-30,4.6,29.5,57.0
33.74.10,Pedurungan,2021-09-06,27.2,29.0,64.7
33.74.10,Pedurungan,2021-09-13,23.4,28.5,69.4
33.74.10,Pedurungan,2021-09-20,39.2,28.2,72.4
33.74.10,Pedurungan,2021-09-27,3.9,28.4,71.6
33.74.10,Pedurungan,2021-10-04,1.9,28.8,63.1
33.74.10,Pedurungan,2021-10-11,10.3,29.8,63.0
33.74.10,Pedurungan,2021-10-18,67.1,27.8,79.6
33.74.10,Pedurungan,2021-10-25,57.2,27.4,82.3
33.74.10,Pedurungan,2021-11-01,62.1,27.0,84.0
33.74.10,Pedurungan,2021-11-08,105.7,26.3,88.4
