kecamatan_id,kecamatan_nama,week_start,disease,cases,population,rainfall_mm,temp_mean_c,humidity_pct
33.74.05,Semarang Barat,2022-10-03,DBD,0,158726,73.0,26.4,85.4
33.74.05,Semarang Barat,2022-10-10,DBD,1,158726,37.3,26.8,83.1
33.74.05,Semarang Barat,2022-10-17,DBD,0,158726,40.3,26.6,85.0
33.74.05,Semarang Barat,2022-10-24,DBD,1,158726,43.7,26.3,81.3
33.74.05,Semarang Barat,2022-10-31,DBD,0,158726,143.4,26.8,81.7
33.74.05,Semarang Barat,2022-11-07,DBD,1,158726,78.4,26.3,86.7
33.74.05,Semarang Barat,2022-11-14,DBD,2,158726,53.7,26.7,84.3
33.74.05,Semarang Barat,2022-11-21,DBD,1,158726,64.7,26.3,85.7
33.74.05,Semarang Barat,2022-11-28,DBD,1,158726,32.6,26.3,86.0
33.74.05,Semarang Barat,2022-12-05,DBD,0,158726,28.0,27.0,82.0
33.74.05,Semarang Barat,2022-12-12,DBD,2,158726,45.7,26.7,84.0
33.74.05,Semarang Barat,2022-12-19,DBD,0,158726,59.2,26.4,83.7
33.74.05,Semarang Barat,2022-12-26,DBD,2,158726,73.6,25.5,85.6
33.74.06,Gayamsari,2022-01-03,DBD,1,68900,35.3,26.3,82.6
33.74.06,Gayamsari,2022-01-10,DBD,0,68900,55.9,25.8,85.4
33.74.06,Gayamsari,2022-01-17,DBD,1,68900,100.6,25.6,86.7
33.74.06,Gayamsari,2022-01-24,DBD,0,68900,25.7,26.3,84.3
33.74.06,Gayamsari,2022-01-31,DBD,2,68900,75.4,26.2,84.3
33.74.06,Gayamsari,2022-02-07,DBD,0,68900,76.4,26.1,83.9
33.74.06,Gayamsari,2022-02-14,DBD,0,68900,57.2,25.9,85.9
33.74.06,Gayamsari,2022-02-21,DBD,0,68900,35.6,26.3,83.7
33.74.06,Gayamsari,2022-02-28,DBD,0,68900,56.9,26.3,85.3
33.74.06,Gayamsari,2022-03-07,DBD,0,68900,90.7,25.8,89.4
33.74.06,Gayamsari,2022-03-14,DBD,0,68900,72.6,26.3,87.7
33.74.06,Gayamsari,2022-03-21,DBD,1,68900,17.0,26.8,83.1
33.74.06,Gayamsari,2022-03-28,DBD,0,68900,33.2,26.9,82.9
33.74.06,Gayamsari,2022-04-04,DBD,0,68900,31.4,26.3,83.9
33.74.06,Gayamsari,2022-04-11,DBD,0,68900,14.9,27.6,76.3
33.74.06,Gayamsari,2022-04-18,DBD,0,68900,33.9,26.8,82.9
33.74.06,Gayamsari,2022-04-25,DBD,0,68900,31.0,26.7,84.0
33.74.06,Gayamsari,2022-05-02,DBD,0,68900,21.4,27.5,79.0
33.74.06,Gayamsari,2022-05-09,DBD,0,68900,61.7,26.9,86.7
33.74.06,Gayamsari,2022-05-16,DBD,0,68900,55.3,26.6,84.7
33.74.06,Gayamsari,2022-05-23,DBD,0,68900,27.3,26.7,80.4
33.74.06,Gayamsari,2022-05-30,DBD,0,68900,22.5,26.9,81.0
33.74.06,Gayamsari,2022-06-06,DBD,0,68900,61.3,26.4,82.6
33.74.06,Gayamsari,2022-06-13,DBD,0,68900,65.7,25.9,84.7
33.74.06,Gayamsari,2022-06-20,DBD,1,68900,18.3,26.6,77.1
33.74.06,Gayamsari,2022-06-27,DBD,0,68900,18.6,27.0,71.9
33.74.06,Gayamsari,2022-07-04,DBD,0,68900,22.7,27.0,72.7
33.74.06,Gayamsari,2022-07-11,DBD,0,68900,40.9,26.8,77.4
33.74.06,Gayamsari,2022-07-18,DBD,0,68900,6.9,27.5,72.3
33.74.06,Gayamsari,2022-07-25,DBD,1,68900,0.0,27.6,63.7
33.74.06,Gayamsari,2022-08-01,DBD,0,68900,6.1,27.6,70.0
33.74.06,Gayamsari,2022-08-08,DBD,0,68900,25.7,27.9,70.4
33.74.06,Gayamsari,2022-08-15,DBD,0,68900,7.4,27.8,68.0
33.74.06,Gayamsari,2022-08-22,DBD,1,68900,2.6,28.3,62.7
33.74.06,Gayamsari,2022-08-29,DBD,1,68900,5.6,28.4,65.6
33.74.06,Gayamsari,2022-09-05,DBD,0,68900,47.5,26.9,78.1
33.74.06,Gayamsari,2022-09-12,DBD,0,68900,3.0,28.1,69.4
33.74.06,Gayamsari,2022-09-19,DBD,0,68900,10.6,28.3,68.1
33.74.06,Gayamsari,2022-09-26,DBD,0,68900,20.0,28.5,66.7
33.74.06,Gayamsari,2022-10-03,DBD,0,68900,73.0,26.2,85.3
33.74.06,Gayamsari,2022-10-10,DBD,0,68900,37.3,26.6,83.1
33.74.06,Gayamsari,2022-10-17,DBD,0,68900,40.3,26.4,85.0
33.74.06,Gayamsari,2022-10-24,DBD,0,68900,43.7,26.1,81.3
33.74.06,Gayamsari,2022-10-31,DBD,0,68900,143.4,26.6,81.6
33.74.06,Gayamsari,2022-11-07,DBD,0,68900,78.4,26.1,86.7
33.74.06,Gayamsari,2022-11-14,DBD,0,68900,53.7,26.5,84.3
33.74.06,Gayamsari,2022-11-21,DBD,0,68900,64.7,26.0,85.7
33.74.06,Gayamsari,2022-11-28,DBD,0,68900,32.6,26.1,85.9
33.74.06,Gayamsari,2022-12-05,DBD,0,68900,28.0,26.8,81.9
33.74.06,Gayamsari,2022-12-12,DBD,0,68900,45.7,26.5,84.0
33.74.06,Gayamsari,2022-12-19,DBD,0,68900,59.2,26.2,83.7
33.74.06,Gayamsari,2022-12-26,DBD,0,68900,73.6,25.2,85.4
33.74.07,Candisari,2022-01-03,DBD,1,78420,35.3,26.3,82.6
33.74.07,Candisari,2022-01-10,DBD,2,78420,55.9,25.8,85.4
33.74.07,Candisari,2022-01-17,DBD,0,78420,100.6,25.6,86.7
33.74.07,Candisari,2022-01-24,DBD,4,78420,25.7,26.3,84.3
33.74.07,Candisari,2022-01-31,DBD,1,78420,75.4,26.2,84.3
33.74.07,Candisari,2022-02-07,DBD,4,78420,76.4,26.1,83.9
33.74.07,Candisari,2022-02-14,DBD,1,78420,57.2,25.9,85.9
33.74.07,Candisari,2022-02-21,DBD,1,78420,35.6,26.3,83.7
33.74.07,Candisari,2022-02-28,DBD,1,78420,56.9,26.3,85.3
33.74.07,Candisari,2022-03-07,DBD,0,78420,90.7,25.8,89.4
33.74.07,Candisari,2022-03-14,DBD,0,78420,72.6,26.3,87.7
33.74.07,Candisari,2022-03-21,DBD,0,78420,17.0,26.8,83.1
33.74.07,Candisari,2022-03-28,DBD,0,78420,33.2,26.9,82.9
33.74.07,Candisari,2022-04-04,DBD,2,78420,31.4,26.3,83.9
33.74.07,Candisari,2022-04-11,DBD,1,78420,14.9,27.6,76.3
33.74.07,Candisari,2022-04-18,DBD,0,78420,33.9,26.8,82.9
33.74.07,Candisari,2022-04-25,DBD,4,78420,31.0,26.7,84.0
33.74.07,Candisari,2022-05-02,DBD,2,78420,21.4,27.5,79.0
33.74.07,Candisari,2022-05-09,DBD,3,78420,61.7,26.9,86.7
33.74.07,Candisari,2022-05-16,DBD,4,78420,55.3,26.6,84.7
33.74.07,Candisari,2022-05-23,DBD,0,78420,27.3,26.7,80.4
33.74.07,Candisari,2022-05-30,DBD,0,78420,22.5,26.9,81.0
33.74.07,Candisari,2022-06-06,DBD,1,78420,61.3,26.4,82.6
33.74.07,Candisari,2022-06-13,DBD,1,78420,65.7,25.9,84.7
33.74.07,Candisari,2022-06-20,DBD,0,78420,18.3,26.6,77.1
33.74.07,Candisari,2022-06-27,DBD,1,78420,18.6,27.0,71.9
33.74.07,Candisari,2022-07-04,DBD,0,78420,22.7,27.0,72.7
33.74.07,Candisari,2022-07-11,DBD,0,78420,40.9,26.8,77.4
33.74.07,Candisari,2022-07-18,DBD,1,78420,6.9,27.5,72.3
33.74.07,Candisari,2022-07-25,DBD,1,78420,0.0,27.6,63.7
33.74.07,Candisari,2022-08-01,DBD,1,78420,6.1,27.6,70.0
33.74.07,Candisari,2022-08-08,DBD,0,78420,25.7,27.9,70.4
33.74.07,Candisari,2022-08-15,DBD,1,78420,7.4,27.8,68.0
33.74.07,Candisari,2022-08-22,DBD,0,78420,2.6,28.3,62.7
33.74.07,Candisari,2022-08-29,DBD,0,78420,5.6,28.4,65.6
33.74.07,Candisari,2022-09-05,DBD,1,78420,47.5,26.9,78.1
33.74.07,Candisari,2022-09-12,DBD,2,78420,3.0,28.1,69.4
33.74.07,Candisari,2022-09-19,DBD,1,78420,10.6,28.3,68.1
33.74.07,Candisari,2022-09-26,DBD,1,78420,20.0,28.5,66.7
33.74.07,Candisari,2022-10-03,DBD,0,78420,73.0,26.2,85.3
33.74.07,Candisari,2022-10-10,DBD,1,78420,37.3,26.6,83.1
33.74.07,Candisari,2022-10-17,DBD,0,78420,40.3,26.4,85.0
33.74.07,Candisari,2022-10-24,DBD,0,78420,43.7,26.1,81.3
33.74.07,Candisari,2022-10-31,DBD,0,78420,143.4,26.6,81.6
33.74.07,Candisari,2022-11-07,DBD,0,78420,78.4,26.1,86.7
33.74.07,Candisari,2022-11-14,DBD,1,78420,53.7,26.5,84.3
33.74.07,Candisari,2022-11-21,DBD,0,78420,64.7,26.0,85.7
33.74.07,Candisari,2022-11-28,DBD,0,78420,32.6,26.1,85.9
33.74.07,Candisari,2022-12-05,DBD,0,78420,28.0,26.8,81.9
33.74.07,Candisari,2022-12-12,DBD,1,78420,45.7,26.5,84.0
33.74.07,Candisari,2022-12-19,DBD,0,78420,59.2,26.2,83.7
33.74.07,Candisari,2022-12-26,DBD,3,78420,73.6,25.2,85.4
33.74.08,Gajahmungkur,2022-01-03,DBD,1,58310,35.3,26.3,82.6
33.74.08,Gajahmungkur,2022-01-10,DBD,1,58310,55.9,25.8,85.4
33.74.08,Gajahmungkur,2022-01-17,DBD,0,58310,100.6,25.6,86.7
33.74.08,Gajahmungkur,2022-01-24,DBD,0,58310,25.7,26.3,84.3
33.74.08,Gajahmungkur,2022-01-31,DBD,2,58310,75.4,26.2,84.3
33.74.08,Gajahmungkur,2022-02-07,DBD,0,58310,76.4,26.1,83.9
33.74.08,Gajahmungkur,2022-02-14,DBD,1,58310,57.2,25.9,85.9
33.74.08,Gajahmungkur,2022-02-21,DBD,0,58310,35.6,26.3,83.7
33.74.08,Gajahmungkur,2022-02-28,DBD,0,58310,56.9,26.3,85.3
33.74.08,Gajahmungkur,2022-03-07,DBD,1,58310,90.7,25.8,89.4
33.74.08,Gajahmungkur,2022-03-14,DBD,1,58310,72.6,26.3,87.7
33.74.08,Gajahmungkur,2022-03-21,DBD,0,58310,17.0,26.8,83.1
33.74.08,Gajahmungkur,2022-03-28,DBD,1,58310,33.2,26.9,82.9
33.74.08,Gajahmungkur,2022-04-04,DBD,2,58310,31.4,26.3,83.9
33.74.08,Gajahmungkur,2022-04-11,DBD,1,58310,14.9,27.6,76.3
33.74.08,Gajahmungkur,2022-04-18,DBD,1,58310,33.9,26.8,82.9
33.74.08,Gajahmungkur,2022-04-25,DBD,1,58310,31.0,26.7,84.0
33.74.08,Gajahmungkur,2022-05-02,DBD,0,58310,21.4,27.5,79.0
33.74.08,Gajahmungkur,2022-05-09,DBD,1,58310,61.7,26.9,86.7
33.74.08,Gajahmungkur,2022-05-16,DBD,1,58310,55.3,26.6,84.7
33.74.08,Gajahmungkur,2022-05-23,DBD,0,58310,27.3,26.7,80.4
33.74.08,Gajahmungkur,2022-05-30,DBD,1,58310,22.5,26.9,81.0
33.74.08,Gajahmungkur,2022-06-06,DBD,1,58310,61.3,26.4,82.6
33.74.08,Gajahmungkur,2022-06-13,DBD,0,58310,65.7,25.9,84.7
33.74.08,Gajahmungkur,2022-06-20,DBD,1,58310,18.3,26.6,77.1
33.74.08,Gajahmungkur,2022-06-27,DBD,0,58310,18.6,27.0,71.9
33.74.08,Gajahmungkur,2022-07-04,DBD,0,58310,22.7,27.0,72.7
33.74.08,Gajahmungkur,2022-07-11,DBD,1,58310,40.9,26.8,77.4
33.74.08,Gajahmungkur,2022-07-18,DBD,0,58310,6.9,27.5,72.3
33.74.08,Gajahmungkur,2022-07-25,DBD,0,58310,0.0,27.6,63.7
33.74.08,Gajahmungkur,2022-08-01,DBD,1,58310,6.1,27.6,70.0
33.74.08,Gajahmungkur,2022-08-08,DBD,0,58310,25.7,27.9,70.4
33.74.08,Gajahmungkur,2022-08-15,DBD,0,58310,7.4,27.8,68.0
33.74.08,Gajahmungkur,2022-08-22,DBD,0,58310,2.6,28.3,62.7
33.74.08,Gajahmungkur,2022-08-29,DBD,0,58310,5.6,28.4,65.6
33.74.08,Gajahmungkur,2022-09-05,DBD,1,58310,47.5,26.9,78.1
33.74.08,Gajahmungkur,2022-09-12,DBD,0,58310,3.0,28.1,69.4
33.74.08,Gajahmungkur,2022-09-19,DBD,0,58310,10.6,28.3,68.1
33.74.08,Gajahmungkur,2022-09-26,DBD,0,58310,20.0,28.5,66.7
33.74.08,Gajahmungkur,2022-10-03,DBD,0,58310,73.0,26.2,85.3
33.74.08,Gajahmungkur,2022-10-10,DBD,0,58310,37.3,26.6,83.1
33.74.08,Gajahmungkur,2022-10-17,DBD,0,58310,40.3,26.4,85.0
33.74.08,Gajahmungkur,2022-10-24,DBD,0,58310,43.7,26.1,81.3
33.74.08,Gajahmungkur,2022-10-31,DBD,0,58310,143.4,26.6,81.6
33.74.08,Gajahmungkur,2022-11-07,DBD,1,58310,78.4,26.1,86.7
33.74.08,Gajahmungkur,2022-11-14,DBD,0,58310,53.7,26.5,84.3
33.74.08,Gajahmungkur,2022-11-21,DBD,0,58310,64.7,26.0,85.7
33.74.08,Gajahmungkur,2022-11-28,DBD,1,58310,32.6,26.1,85.9
33.74.08,Gajahmungkur,2022-12-05,DBD,0,58310,28.0,26.8,81.9
33.74.08,Gajahmungkur,2022-12-12,DBD,0,58310,45.7,26.5,84.0
33.74.08,Gajahmungkur,2022-12-19,DBD,0,58310,59.2,26.2,83.7
33.74.08,Gajahmungkur,2022-12-26,DBD,0,58310,73.6,25.2,85.4
33.74.09,Genuk,2022-01-03,DBD,0,112400,26.4,26.4,82.1
33.74.09,Genuk,2022-01-10,DBD,4,112400,56.7,25.9,85.3
33.74.09,Genuk,2022-01-17,DBD,2,112400,94.1,25.7,86.7
33.74.09,Genuk,2022-01-24,DBD,0,112400,18.3,26.5,83.9
33.74.09,Genuk,2022-01-31,DBD,1,112400,88.5,26.3,84.9
33.74.09,Genuk,2022-02-07,DBD,3,112400,76.2,26.3,84.1
33.74.09,Genuk,2022-02-14,DBD,0,112400,68.9,25.9,87.4
33.74.09,Genuk,2022-02-21,DBD,1,112400,29.5,26.3,83.4
33.74.09,Genuk,2022-02-28,DBD,0,112400,28.4,26.4,84.4
33.74.09,Genuk,2022-03-07,DBD,1,112400,77.7,25.8,89.1
33.74.09,Genuk,2022-03-14,DBD,0,112400,76.3,26.2,88.9
33.74.09,Genuk,2022-03-21,DBD,2,112400,17.4,26.8,83.6
33.74.09,Genuk,2022-03-28,DBD,4,112400,45.8,26.8,83.0
33.74.09,Genuk,2022-04-04,DBD,4,112400,32.4,26.5,83.6
33.74.09,Genuk,2022-04-11,DBD,2,112400,13.1,27.5,78.3
33.74.09,Genuk,2022-04-18,DBD,0,112400,41.8,26.7,84.7
33.74.09,Genuk,2022-04-25,DBD,2,112400,47.7,26.8,85.0
33.74.09,Genuk,2022-05-02,DBD,0,112400,24.3,27.6,79.3
33.74.09,Genuk,2022-05-09,DBD,0,112400,48.7,26.9,87.0
33.74.09,Genuk,2022-05-16,DBD,0,112400,63.2,26.4,86.0
33.74.09,Genuk,2022-05-23,DBD,1,112400,23.0,26.5,83.0
33.74.09,Genuk,2022-05-30,DBD,1,112400,23.3,26.9,82.0
33.74.09,Genuk,2022-06-06,DBD,1,112400,66.9,26.2,85.0
33.74.09,Genuk,2022-06-13,DBD,1,112400,67.2,25.6,87.6
33.74.09,Genuk,2022-06-20,DBD,0,112400,20.6,26.6,78.3
33.74.09,Genuk,2022-06-27,DBD,4,112400,9.4,27.2,71.0
33.74.09,Genuk,2022-07-04,DBD,0,112400,10.3,27.1,72.7
33.74.09,Genuk,2022-07-11,DBD,1,112400,42.5,26.8,78.9
33.74.09,Genuk,2022-07-18,DBD,0,112400,5.7,27.9,69.4
33.74.09,Genuk,2022-07-25,DBD,1,112400,0.0,27.9,63.0
33.74.09,Genuk,2022-08-01,DBD,2,112400,7.5,27.9,67.9
33.74.09,Genuk,2022-08-08,DBD,0,112400,28.9,28.2,69.1
33.74.09,Genuk,2022-08-15,DBD,0,112400,6.7,28.0,67.1
33.74.09,Genuk,2022-08-22,DBD,1,112400,2.5,28.7,59.9
33.74.09,Genuk,2022-08-29,DBD,1,112400,3.2,28.5,65.6
33.74.09,Genuk,2022-09-05,DBD,0,112400,50.5,26.9,79.4
33.74.09,Genuk,2022-09-12,DBD,2,112400,8.5,28.2,69.1
33.74.09,Genuk,2022-09-19,DBD,0,112400,17.5,28.5,67.4
33.74.09,Genuk,2022-09-26,DBD,0,112400,25.5,28.5,67.4
33.74.09,Genuk,2022-10-03,DBD,1,112400,70.8,26.3,84.7
33.74.09,Genuk,2022-10-10,DBD,1,112400,31.1,26.7,81.6
33.74.09,Genuk,2022-10-17,DBD,0,112400,52.7,26.5,85.3
33.74.09,Genuk,2022-10-24,DBD,0,112400,40.0,26.1,80.7
33.74.09,Genuk,2022-10-31,DBD,0,112400,146.5,26.7,82.1
33.74.09,Genuk,2022-11-07,DBD,3,112400,74.0,26.1,87.9
33.74.09,Genuk,2022-11-14,DBD,0,112400,74.1,26.5,85.3
33.74.09,Genuk,2022-11-21,DBD,2,112400,68.9,26.0,86.3
33.74.09,Genuk,2022-11-28,DBD,0,112400,46.6,26.1,86.3
33.74.09,Genuk,2022-12-05,DBD,0,112400,36.3,26.7,82.7
33.74.09,Genuk,2022-12-12,DBD,0,112400,51.9,26.4,85.0
33.74.09,Genuk,2022-12-19,DBD,2,112400,48.4,26.3,84.3
33.74.09,Genuk,2022-12-26,DBD,1,112400,66.9,25.4,85.3
33.74.10,Pedurungan,2022-01-03,DBD,1,192500,26.4,26.6,82.1
33.74.10,Pedurungan,2022-01-10,DBD,4,192500,56.7,26.1,85.3
33.74.10,Pedurungan,2022-01-17,DBD,2,192500,94.1,25.8,86.7
33.74.10,Pedurungan,2022-01-24,DBD,4,192500,18.3,26.6,83.9
33.74.10,Pedurungan,2022-01-31,DBD,1,192500,88.5,26.5,84.9
33.74.10,Pedurungan,2022-02-07,DBD,5,192500,76.2,26.5,84.1
33.74.10,Pedurungan,2022-02-14,DBD,2,192500,68.9,26.0,87.4
33.74.10,Pedurungan,2022-02-21,DBD,2,192500,29.5,26.5,83.4
33.74.10,Pedurungan,2022-02-28,DBD,2,192500,28.4,26.6,84.4
33.74.10,Pedurungan,2022-03-07,DBD,2,192500,77.7,26.0,89.1
33.74.10,Pedurungan,2022-03-14,DBD,2,192500,76.3,26.3,89.0
33.74.10,Pedurungan,2022-03-21,DBD,0,192500,17.4,26.9,83.6
33.74.10,Pedurungan,2022-03-28,DBD,0,192500,45.8,27.0,83.0
33.74.10,Pedurungan,2022-04-04,DBD,5,192500,32.4,26.6,83.6
33.74.10,Pedurungan,2022-04-11,DBD,2,192500,13.1,27.6,78.3
33.74.10,Pedurungan,2022-04-18,DBD,2,192500,41.8,26.9,84.7
33.74.10,Pedurungan,2022-04-25,DBD,2,192500,47.7,26.9,85.0
33.74.10,Pedurungan,2022-05-02,DBD,0,192500,24.3,27.8,79.3
33.74.10,Pedurungan,2022-05-09,DBD,1,192500,48.7,27.0,87.0
33.74.10,Pedurungan,2022-05-16,DBD,2,192500,63.2,26.6,86.0
33.74.10,Pedurungan,2022-05-23,DBD,1,192500,23.0,26.7,83.0
33.74.10,Pedurungan,2022-05-30,DBD,0,192500,23.3,27.0,82.0
33.74.10,Pedurungan,2022-06-06,DBD,1,192500,66.9,26.4,85.0
33.74.10,Pedurungan,2022-06-13,DBD,0,192500,67.2,25.8,87.6
33.74.10,Pedurungan,2022-06-20,DBD,2,192500,20.6,26.8,78.4
33.74.10,Pedurungan,2022-06-27,DBD,0,192500,9.4,27.3,71.0
33.74.10,Pedurungan,2022-07-04,DBD,2,192500,10.3,27.2,72.7
33.74.10,Pedurungan,2022-07-11,DBD,1,192500,42.5,27.0,78.9
33.74.10,Pedurungan,2022-07-18,DBD,2,192500,5.7,28.0,69.4
33.74.10,Pedurungan,2022-07-25,DBD,0,192500,0.0,28.1,63.0
33.74.10,Pedurungan,2022-08-01,DBD,0,192500,7.5,28.1,67.9
33.74.10,Pedurungan,2022-08-08,DBD,2,192500,28.9,28.4,69.1
33.74.10,Pedurungan,2022-08-15,DBD,1,192500,6.7,28.1,67.1
33.74.10,Pedurungan,2022-08-22,DBD,2,192500,2.5,28.8,59.9
33.74.10,Pedurungan,2022-08-29,DBD,1,192500,3.2,28.6,65.6
33.74.10,Pedurungan,2022-09-05,DBD,1,192500,50.5,27.0,79.4
33.74.10,Pedurungan,2022-09-12,DBD,2,192500,8.5,28.3,69.1
33.74.10,Pedurungan,2022-09-19,DBD,2,192500,17.5,28.6,67.4
33.74.10,Pedurungan,2022-09-26,DBD,0,192500,25.5,28.6,67.4
33.74.10,Pedurungan,2022-10-03,DBD,1,192500,70.8,26.4,84.7
33.74.10,Pedurungan,2022-10-10,DBD,0,192500,31.1,26.9,81.6
33.74.10,Pedurungan,2022-10-17,DBD,0,192500,52.7,26.7,85.3
33.74.10,Pedurungan,2022-10-24,DBD,4,192500,40.0,26.3,80.9
33.74.10,Pedurungan,2022-10-31,DBD,0,192500,146.5,26.8,82.1
33.74.10,Pedurungan,2022-11-07,DBD,1,192500,74.0,26.2,87.9
33.74.10,Pedurungan,2022-11-14,DBD,2,192500,74.1,26.6,85.3
33.74.10,Pedurungan,2022-11-21,DBD,2,192500,68.9,26.2,86.3
33.74.10,Pedurungan,2022-11-28,DBD,3,192500,46.6,26.3,86.3
33.74.10,Pedurungan,2022-12-05,DBD,0,192500,36.3,26.8,82.7
33.74.10,Pedurungan,2022-12-12,DBD,1,192500,51.9,26.6,85.0
33.74.10,Pedurungan,2022-12-19,DBD,2,192500,48.4,26.5,84.3
33.74.10,Pedurungan,2022-12-26,DBD,3,192500,66.9,25.5,85.3
33.74.11,Tembalang,2022-01-03,DBD,0,185400,92.7,25.3,83.7
33.74.11,Tembalang,2022-01-10,DBD,3,185400,57.3,24.8,86.9
33.74.11,Tembalang,2022-01-17,DBD,0,185400,95.2,24.7,88.4
33.74.11,Tembalang,2022-01-24,DBD,1,185400,36.5,25.4,86.0
33.74.11,Tembalang,2022-01-31,DBD,4,185400,106.6,25.3,86.4
33.74.11,Tembalang,2022-02-07,DBD,3,185400,87.0,25.2,85.6
33.74.11,Tembalang,2022-02-14,DBD,3,185400,69.7,25.1,87.0
33.74.11,Tembalang,2022-02-21,DBD,3,185400,66.7,25.2,85.9
33.74.11,Tembalang,2022-02-28,DBD,3,185400,107.6,25.3,87.7
33.74.11,Tembalang,2022-03-07,DBD,1,185400,152.2,25.0,90.6
33.74.11,Tembalang,2022-03-14,DBD,1,185400,135.0,25.4,88.6
33.74.11,Tembalang,2022-03-21,DBD,1,185400,40.0,25.8,85.4
33.74.11,Tembalang,2022-03-28,DBD,4,185400,70.5,25.9,84.4
33.74.11,Tembalang,2022-04-04,DBD,5,185400,79.9,25.5,85.1
33.74.11,Tembalang,2022-04-11,DBD,0,185400,17.7,26.6,78.0
33.74.11,Tembalang,2022-04-18,DBD,6,185400,64.8,25.9,85.3
33.74.11,Tembalang,2022-04-25,DBD,1,185400,72.8,25.7,86.0
33.74.11,Tembalang,2022-05-02,DBD,2,185400,35.3,26.6,80.4
33.74.11,Tembalang,2022-05-09,DBD,5,185400,80.9,26.0,88.6
33.74.11,Tembalang,2022-05-16,DBD,5,185400,53.5,25.7,85.4
33.74.11,Tembalang,2022-05-23,DBD,4,185400,20.0,25.8,82.0
33.74.11,Tembalang,2022-05-30,DBD,3,185400,43.0,25.9,81.9
33.74.11,Tembalang,2022-06-06,DBD,2,185400,49.6,25.4,84.1
33.74.11,Tembalang,2022-06-13,DBD,4,185400,49.6,25.0,85.3
33.74.11,Tembalang,2022-06-20,DBD,1,185400,24.8,25.8,78.4
33.74.11,Tembalang,2022-06-27,DBD,4,185400,19.1,26.2,73.0
33.74.11,Tembalang,2022-07-04,DBD,2,185400,18.2,26.1,73.9
33.74.11,Tembalang,2022-07-11,DBD,4,185400,37.5,25.9,78.9
33.74.11,Tembalang,2022-07-18,DBD,3,185400,4.6,26.7,72.6
33.74.11,Tembalang,2022-07-25,DBD,2,185400,0.1,26.9,63.7
33.74.11,Tembalang,2022-08-01,DBD,3,185400,9.5,27.2,68.3
33.74.11,Tembalang,2022-08-08,DBD,4,185400,41.7,27.2,71.1
33.74.11,Tembalang,2022-08-15,DBD,0,185400,9.7,26.8,70.0
33.74.11,Tembalang,2022-08-22,DBD,0,185400,9.7,27.5,63.0
33.74.11,Tembalang,2022-08-29,DBD,2,185400,7.6,27.7,65.6
33.74.11,Tembalang,2022-09-05,DBD,0,185400,55.9,26.1,79.3
33.74.11,Tembalang,2022-09-12,DBD,3,185400,5.4,27.4,68.9
33.74.11,Tembalang,2022-09-19,DBD,1,185400,14.6,27.7,66.9
33.74.11,Tembalang,2022-09-26,DBD,4,185400,33.2,27.7,68.1
33.74.11,Tembalang,2022-10-03,DBD,0,185400,114.8,25.3,85.6
33.74.11,Tembalang,2022-10-10,DBD,1,185400,54.0,25.6,83.3
33.74.11,Tembalang,2022-10-17,DBD,2,185400,109.2,25.5,86.6
33.74.11,Tembalang,2022-10-24,DBD,2,185400,103.8,25.1,83.3
33.74.11,Tembalang,2022-10-31,DBD,1,185400,143.0,25.8,83.1
33.74.11,Tembalang,2022-11-07,DBD,1,185400,105.1,25.2,88.3
33.74.11,Tembalang,2022-11-14,DBD,3,185400,111.4,25.4,86.4
33.74.11,Tembalang,2022-11-21,DBD,1,185400,122.7,25.1,87.6
33.74.11,Tembalang,2022-11-28,DBD,8,185400,112.1,25.2,87.4
33.74.11,Tembalang,2022-12-05,DBD,3,185400,50.0,25.9,82.7
33.74.11,Tembalang,2022-12-12,DBD,1,185400,83.2,25.7,84.6
33.74.11,Tembalang,2022-12-19,DBD,0,185400,126.1,25.1,86.4
33.74.11,Tembalang,2022-12-26,DBD,1,185400,61.1,24.3,88.0
33.74.12,Banyumanik,2022-01-03,DBD,2,142100,92.7,25.3,83.7
33.74.12,Banyumanik,2022-01-10,DBD,1,142100,57.3,24.8,86.9
33.74.12,Banyumanik,2022-01-17,DBD,0,142100,95.2,24.7,88.4
33.74.12,Banyumanik,2022-01-24,DBD,1,142100,36.5,25.4,86.0
33.74.12,Banyumanik,2022-01-31,DBD,3,142100,106.6,25.3,86.4
33.74.12,Banyumanik,2022-02-07,DBD,7,142100,87.0,25.2,85.6
33.74.12,Banyumanik,2022-02-14,DBD,3,142100,69.7,25.1,87.0
33.74.12,Banyumanik,2022-02-21,DBD,3,142100,66.7,25.2,85.9
33.74.12,Banyumanik,2022-02-28,DBD,1,142100,107.6,25.3,87.7
33.74.12,Banyumanik,2022-03-07,DBD,1,142100,152.2,25.0,90.6
33.74.12,Banyumanik,2022-03-14,DBD,1,142100,135.0,25.4,88.6
33.74.12,Banyumanik,2022-03-21,DBD,6,142100,40.0,25.8,85.4
33.74.12,Banyumanik,2022-03-28,DBD,0,142100,70.5,25.9,84.4
33.74.12,Banyumanik,2022-04-04,DBD,5,142100,79.9,25.5,85.1
33.74.12,Banyumanik,2022-04-11,DBD,2,142100,17.7,26.6,78.0
33.74.12,Banyumanik,2022-04-18,DBD,2,142100,64.8,25.9,85.3
33.74.12,Banyumanik,2022-04-25,DBD,3,142100,72.8,25.7,86.0
33.74.12,Banyumanik,2022-05-02,DBD,1,142100,35.3,26.6,80.4
